Player Number,Time,HR (bpm),Date,Start time,Duration,Average heart rate (bpm),Calories
,00:03:44,68,,,,,
,00:03:45,68,,,,,
,00:03:46,68,,,,,
,00:03:47,67,,,,,
,00:03:48,67,,,,,
,00:03:49,67,,,,,
,00:03:50,67,,,,,
,00:03:51,67,,,,,
,00:03:52,68,,,,,
,00:03:53,68,,,,,
,00:03:54,69,,,,,
,00:03:55,69,,,,,
,00:03:56,69,,,,,
,00:03:57,69,,,,,
,00:03:58,69,,,,,
,00:03:59,69,,,,,
,00:04:00,69,,,,,
,00:04:01,69,,,,,
,00:04:02,69,,,,,
,00:04:03,68,,,,,
,00:04:04,69,,,,,
,00:04:05,68,,,,,
,00:04:06,69,,,,,
,00:04:07,69,,,,,
,00:04:08,68,,,,,
,00:04:09,68,,,,,
,00:04:10,68,,,,,
,00:04:11,69,,,,,
,00:04:12,69,,,,,
,00:04:13,69,,,,,
,00:04:14,69,,,,,
,00:04:15,70,,,,,
,00:04:16,71,,,,,
,00:04:17,71,,,,,
,00:04:18,73,,,,,
,00:04:19,74,,,,,
,00:04:20,75,,,,,
,00:04:21,75,,,,,
,00:04:22,75,,,,,
,00:04:23,75,,,,,
,00:04:24,75,,,,,
,00:04:25,75,,,,,
,00:04:26,75,,,,,
,00:04:27,75,,,,,
,00:04:28,75,,,,,
,00:04:29,75,,,,,
,00:04:30,75,,,,,
,00:04:31,74,,,,,
,00:04:32,74,,,,,
,00:04:33,74,,,,,
,00:04:34,74,,,,,
,00:04:35,74,,,,,
,00:04:36,74,,,,,
,00:04:37,74,,,,,
,00:04:38,74,,,,,
,00:04:39,75,,,,,
,00:04:40,75,,,,,
,00:04:41,75,,,,,
,00:04:42,75,,,,,
,00:04:43,76,,,,,
,00:04:44,76,,,,,
,00:04:45,76,,,,,
,00:04:46,76,,,,,
,00:04:47,77,,,,,
,00:04:48,77,,,,,
,00:04:49,78,,,,,
,00:04:50,78,,,,,
,00:04:51,79,,,,,
,00:04:52,80,,,,,
,00:04:53,80,,,,,
,00:04:54,81,,,,,
,00:04:55,81,,,,,
,00:04:56,81,,,,,
,00:04:57,81,,,,,
,00:04:58,81,,,,,
,00:04:59,80,,,,,
,00:05:00,80,,,,,
,00:05:01,79,,,,,
,00:05:02,79,,,,,
,00:05:03,79,,,,,
,00:05:04,80,,,,,
,00:05:05,80,,,,,
,00:05:06,81,,,,,
,00:05:07,81,,,,,
,00:05:08,81,,,,,
,00:05:09,80,,,,,
,00:05:10,79,,,,,
,00:05:11,79,,,,,
,00:05:12,78,,,,,
,00:05:13,78,,,,,
,00:05:14,78,,,,,
,00:05:15,78,,,,,
,00:05:16,78,,,,,
,00:05:17,78,,,,,
,00:05:18,78,,,,,
,00:05:19,78,,,,,
,00:05:20,78,,,,,
,00:05:21,78,,,,,
,00:05:22,78,,,,,
,00:05:23,79,,,,,
,00:05:24,79,,,,,
,00:05:25,80,,,,,
,00:05:26,80,,,,,
,00:05:27,80,,,,,
,00:05:28,80,,,,,
,00:05:29,80,,,,,
,00:05:30,80,,,,,
,00:05:31,80,,,,,
,00:05:32,80,,,,,
,00:05:33,79,,,,,
,00:05:34,79,,,,,
,00:05:35,79,,,,,
,00:05:36,79,,,,,
,00:05:37,79,,,,,
,00:05:38,79,,,,,
,00:05:39,79,,,,,
,00:05:40,79,,,,,
,00:05:41,79,,,,,
,00:05:42,79,,,,,
,00:05:43,80,,,,,
,00:05:44,80,,,,,
,00:05:45,79,,,,,
,00:05:46,78,,,,,
,00:05:47,78,,,,,
,00:05:48,77,,,,,
,00:05:49,76,,,,,
,00:05:50,76,,,,,
,00:05:51,75,,,,,
,00:05:52,75,,,,,
,00:05:53,74,,,,,
,00:05:54,74,,,,,
,00:05:55,73,,,,,
,00:05:56,73,,,,,
,00:05:57,72,,,,,
,00:05:58,71,,,,,
,00:05:59,71,,,,,
,00:06:00,70,,,,,
,00:06:01,69,,,,,
,00:06:02,69,,,,,
,00:06:03,69,,,,,
,00:06:04,69,,,,,
,00:06:05,69,,,,,
,00:06:06,68,,,,,
,00:06:07,68,,,,,
,00:06:08,69,,,,,
,00:06:09,69,,,,,
,00:06:10,69,,,,,
,00:06:11,69,,,,,
,00:06:12,70,,,,,
,00:06:13,71,,,,,
,00:06:14,71,,,,,
,00:06:15,72,,,,,
,00:06:16,72,,,,,
,00:06:17,72,,,,,
,00:06:18,71,,,,,
,00:06:19,71,,,,,
,00:06:20,70,,,,,
,00:06:21,70,,,,,
,00:06:22,69,,,,,
,00:06:23,69,,,,,
,00:06:24,69,,,,,
,00:06:25,69,,,,,
,00:06:26,68,,,,,
,00:06:27,68,,,,,
,00:06:28,68,,,,,
,00:06:29,68,,,,,
,00:06:30,68,,,,,
,00:06:31,68,,,,,
,00:06:32,68,,,,,
,00:06:33,68,,,,,
,00:06:34,68,,,,,
,00:06:35,68,,,,,
,00:06:36,68,,,,,
,00:06:37,69,,,,,
,00:06:38,69,,,,,
,00:06:39,69,,,,,
,00:06:40,69,,,,,
,00:06:41,69,,,,,
,00:06:42,69,,,,,
,00:06:43,68,,,,,
,00:06:44,68,,,,,
,00:06:45,68,,,,,
,00:06:46,68,,,,,
,00:06:47,69,,,,,
,00:06:48,69,,,,,
,00:06:49,69,,,,,
,00:06:50,69,,,,,
,00:06:51,69,,,,,
,00:06:52,69,,,,,
,00:06:53,69,,,,,
,00:06:54,68,,,,,
,00:06:55,68,,,,,
,00:06:56,68,,,,,
,00:06:57,68,,,,,
,00:06:58,69,,,,,
,00:06:59,69,,,,,
,00:07:00,69,,,,,
,00:07:01,69,,,,,
,00:07:02,68,,,,,
,00:07:03,68,,,,,
,00:07:04,68,,,,,
,00:07:05,68,,,,,
,00:07:06,69,,,,,
,00:07:07,69,,,,,
,00:07:08,70,,,,,
,00:07:09,72,,,,,
,00:07:10,73,,,,,
,00:07:11,74,,,,,
,00:07:12,74,,,,,
,00:07:13,74,,,,,
,00:07:14,74,,,,,
,00:07:15,74,,,,,
,00:07:16,74,,,,,
,00:07:17,74,,,,,
,00:07:18,74,,,,,
,00:07:19,75,,,,,
,00:07:20,75,,,,,
,00:07:21,76,,,,,
,00:07:22,77,,,,,
,00:07:23,78,,,,,
,00:07:24,79,,,,,
,00:07:25,80,,,,,
,00:07:26,81,,,,,
,00:07:27,82,,,,,
,00:07:28,82,,,,,
,00:07:29,83,,,,,
,00:07:30,84,,,,,
,00:07:31,84,,,,,
,00:07:32,85,,,,,
,00:07:33,85,,,,,
,00:07:34,84,,,,,
,00:07:35,83,,,,,
,00:07:36,82,,,,,
,00:07:37,81,,,,,
,00:07:38,81,,,,,
,00:07:39,80,,,,,
,00:07:40,79,,,,,
,00:07:41,79,,,,,
,00:07:42,79,,,,,
,00:07:43,79,,,,,
,00:07:44,78,,,,,
,00:07:45,78,,,,,
,00:07:46,77,,,,,
,00:07:47,77,,,,,
,00:07:48,76,,,,,
,00:07:49,75,,,,,
,00:07:50,74,,,,,
,00:07:51,73,,,,,
,00:07:52,73,,,,,
,00:07:53,73,,,,,
,00:07:54,72,,,,,
,00:07:55,72,,,,,
,00:07:56,72,,,,,
,00:07:57,72,,,,,
,00:07:58,72,,,,,
,00:07:59,73,,,,,
,00:08:00,73,,,,,
,00:08:01,73,,,,,
,00:08:02,73,,,,,
,00:08:03,73,,,,,
,00:08:04,73,,,,,
,00:08:05,73,,,,,
,00:08:06,73,,,,,
,00:08:07,73,,,,,
,00:08:08,73,,,,,
,00:08:09,74,,,,,
,00:08:10,74,,,,,
,00:08:11,74,,,,,
,00:08:12,75,,,,,
,00:08:13,75,,,,,
,00:08:14,75,,,,,
,00:08:15,75,,,,,
,00:08:16,76,,,,,
,00:08:17,76,,,,,
,00:08:18,77,,,,,
,00:08:19,77,,,,,
,00:08:20,78,,,,,
,00:08:21,78,,,,,
,00:08:22,79,,,,,
,00:08:23,79,,,,,
,00:08:24,80,,,,,
,00:08:25,81,,,,,
,00:08:26,81,,,,,
,00:08:27,81,,,,,
,00:08:28,82,,,,,
,00:08:29,83,,,,,
,00:08:30,83,,,,,
,00:08:31,83,,,,,
,00:08:32,83,,,,,
,00:08:33,82,,,,,
,00:08:34,82,,,,,
,00:08:35,82,,,,,
,00:08:36,82,,,,,
,00:08:37,82,,,,,
,00:08:38,82,,,,,
,00:08:39,83,,,,,
,00:08:40,83,,,,,
,00:08:41,83,,,,,
,00:08:42,83,,,,,
,00:08:43,81,,,,,
,00:08:44,80,,,,,
,00:08:45,80,,,,,
,00:08:46,79,,,,,
,00:08:47,79,,,,,
,00:08:48,79,,,,,
,00:08:49,80,,,,,
,00:08:50,80,,,,,
,00:08:51,80,,,,,
,00:08:52,80,,,,,
,00:08:53,80,,,,,
,00:08:54,80,,,,,
,00:08:55,79,,,,,
,00:08:56,78,,,,,
,00:08:57,78,,,,,
,00:08:58,77,,,,,
,00:08:59,77,,,,,
,00:09:00,77,,,,,
,00:09:01,76,,,,,
,00:09:02,76,,,,,
,00:09:03,75,,,,,
,00:09:04,75,,,,,
,00:09:05,74,,,,,
,00:09:06,74,,,,,
,00:09:07,73,,,,,
,00:09:08,73,,,,,
,00:09:09,73,,,,,
,00:09:10,73,,,,,
,00:09:11,73,,,,,
,00:09:12,72,,,,,
,00:09:13,72,,,,,
,00:09:14,72,,,,,
,00:09:15,71,,,,,
,00:09:16,72,,,,,
,00:09:17,72,,,,,
,00:09:18,72,,,,,
,00:09:19,73,,,,,
,00:09:20,74,,,,,
,00:09:21,75,,,,,
,00:09:22,75,,,,,
,00:09:23,75,,,,,
,00:09:24,75,,,,,
,00:09:25,76,,,,,
,00:09:26,76,,,,,
,00:09:27,76,,,,,
,00:09:28,76,,,,,
,00:09:29,76,,,,,
,00:09:30,75,,,,,
,00:09:31,75,,,,,
,00:09:32,73,,,,,
,00:09:33,72,,,,,
,00:09:34,71,,,,,
,00:09:35,70,,,,,
,00:09:36,69,,,,,
,00:09:37,69,,,,,
,00:09:38,69,,,,,
,00:09:39,68,,,,,
,00:09:40,68,,,,,
,00:09:41,68,,,,,
,00:09:42,67,,,,,
,00:09:43,67,,,,,
,00:09:44,67,,,,,
,00:09:45,67,,,,,
,00:09:46,67,,,,,
,00:09:47,67,,,,,
,00:09:48,67,,,,,
,00:09:49,67,,,,,
,00:09:50,67,,,,,
,00:09:51,67,,,,,
,00:09:52,67,,,,,
,00:09:53,67,,,,,
,00:09:54,66,,,,,
,00:09:55,67,,,,,
,00:09:56,67,,,,,
,00:09:57,67,,,,,
,00:09:58,68,,,,,
,00:09:59,68,,,,,
,00:10:00,68,,,,,
,00:10:01,67,,,,,
,00:10:02,67,,,,,
,00:10:03,67,,,,,
,00:10:04,67,,,,,
,00:10:05,67,,,,,
,00:10:06,68,,,,,
,00:10:07,68,,,,,
,00:10:08,69,,,,,
,00:10:09,70,,,,,
,00:10:10,70,,,,,
,00:10:11,69,,,,,
,00:10:12,69,,,,,
,00:10:13,68,,,,,
,00:10:14,68,,,,,
