Player Number,Time,HR (bpm),Date,Start time,Duration,Average heart rate (bpm),Calories
,00:03:04,70,,,,,
,00:03:05,70,,,,,
,00:03:06,70,,,,,
,00:03:07,70,,,,,
,00:03:08,70,,,,,
,00:03:09,70,,,,,
,00:03:10,70,,,,,
,00:03:11,71,,,,,
,00:03:12,71,,,,,
,00:03:13,71,,,,,
,00:03:14,71,,,,,
,00:03:15,71,,,,,
,00:03:16,71,,,,,
,00:03:17,71,,,,,
,00:03:18,71,,,,,
,00:03:19,71,,,,,
,00:03:20,71,,,,,
,00:03:21,71,,,,,
,00:03:22,72,,,,,
,00:03:23,72,,,,,
,00:03:24,72,,,,,
,00:03:25,72,,,,,
,00:03:26,72,,,,,
,00:03:27,72,,,,,
,00:03:28,72,,,,,
,00:03:29,72,,,,,
,00:03:30,72,,,,,
,00:03:31,72,,,,,
,00:03:32,72,,,,,
,00:03:33,73,,,,,
,00:03:34,73,,,,,
,00:03:35,73,,,,,
,00:03:36,73,,,,,
,00:03:37,73,,,,,
,00:03:38,73,,,,,
,00:03:39,73,,,,,
,00:03:40,73,,,,,
,00:03:41,73,,,,,
,00:03:42,72,,,,,
,00:03:43,72,,,,,
,00:03:44,72,,,,,
,00:03:45,73,,,,,
,00:03:46,73,,,,,
,00:03:47,73,,,,,
,00:03:48,72,,,,,
,00:03:49,72,,,,,
,00:03:50,72,,,,,
,00:03:51,72,,,,,
,00:03:52,72,,,,,
,00:03:53,72,,,,,
,00:03:54,72,,,,,
,00:03:55,72,,,,,
,00:03:56,72,,,,,
,00:03:57,72,,,,,
,00:03:58,72,,,,,
,00:03:59,72,,,,,
,00:04:00,72,,,,,
,00:04:01,72,,,,,
,00:04:02,72,,,,,
,00:04:03,72,,,,,
,00:04:04,72,,,,,
,00:04:05,72,,,,,
,00:04:06,72,,,,,
,00:04:07,72,,,,,
,00:04:08,72,,,,,
,00:04:09,72,,,,,
,00:04:10,72,,,,,
,00:04:11,72,,,,,
,00:04:12,72,,,,,
,00:04:13,72,,,,,
,00:04:14,72,,,,,
,00:04:15,72,,,,,
,00:04:16,72,,,,,
,00:04:17,72,,,,,
,00:04:18,72,,,,,
,00:04:19,72,,,,,
,00:04:20,73,,,,,
,00:04:21,74,,,,,
,00:04:22,75,,,,,
,00:04:23,75,,,,,
,00:04:24,76,,,,,
,00:04:25,76,,,,,
,00:04:26,77,,,,,
,00:04:27,77,,,,,
,00:04:28,77,,,,,
,00:04:29,77,,,,,
,00:04:30,77,,,,,
,00:04:31,76,,,,,
,00:04:32,77,,,,,
,00:04:33,76,,,,,
,00:04:34,76,,,,,
,00:04:35,76,,,,,
,00:04:36,76,,,,,
,00:04:37,75,,,,,
,00:04:38,74,,,,,
,00:04:39,74,,,,,
,00:04:40,74,,,,,
,00:04:41,73,,,,,
,00:04:42,73,,,,,
,00:04:43,74,,,,,
,00:04:44,75,,,,,
,00:04:45,75,,,,,
,00:04:46,75,,,,,
,00:04:47,74,,,,,
,00:04:48,74,,,,,
,00:04:49,74,,,,,
,00:04:50,73,,,,,
,00:04:51,73,,,,,
,00:04:52,72,,,,,
,00:04:53,72,,,,,
,00:04:54,72,,,,,
,00:04:55,72,,,,,
,00:04:56,72,,,,,
,00:04:57,71,,,,,
,00:04:58,71,,,,,
,00:04:59,71,,,,,
,00:05:00,71,,,,,
,00:05:01,71,,,,,
,00:05:02,71,,,,,
,00:05:03,71,,,,,
,00:05:04,71,,,,,
,00:05:05,71,,,,,
,00:05:06,71,,,,,
,00:05:07,71,,,,,
,00:05:08,71,,,,,
,00:05:09,71,,,,,
,00:05:10,71,,,,,
,00:05:11,72,,,,,
,00:05:12,72,,,,,
,00:05:13,72,,,,,
,00:05:14,73,,,,,
,00:05:15,73,,,,,
,00:05:16,73,,,,,
,00:05:17,73,,,,,
,00:05:18,73,,,,,
,00:05:19,73,,,,,
,00:05:20,73,,,,,
,00:05:21,73,,,,,
,00:05:22,73,,,,,
,00:05:23,73,,,,,
,00:05:24,73,,,,,
,00:05:25,73,,,,,
,00:05:26,74,,,,,
,00:05:27,74,,,,,
,00:05:28,74,,,,,
,00:05:29,74,,,,,
,00:05:30,74,,,,,
,00:05:31,74,,,,,
,00:05:32,74,,,,,
,00:05:33,74,,,,,
,00:05:34,74,,,,,
,00:05:35,75,,,,,
,00:05:36,75,,,,,
,00:05:37,75,,,,,
,00:05:38,75,,,,,
,00:05:39,75,,,,,
,00:05:40,75,,,,,
,00:05:41,75,,,,,
,00:05:42,75,,,,,
,00:05:43,75,,,,,
,00:05:44,75,,,,,
,00:05:45,74,,,,,
,00:05:46,74,,,,,
,00:05:47,74,,,,,
,00:05:48,74,,,,,
,00:05:49,74,,,,,
,00:05:50,74,,,,,
,00:05:51,74,,,,,
,00:05:52,74,,,,,
,00:05:53,76,,,,,
,00:05:54,76,,,,,
,00:05:55,76,,,,,
,00:05:56,77,,,,,
,00:05:57,77,,,,,
,00:05:58,77,,,,,
,00:05:59,77,,,,,
,00:06:00,77,,,,,
,00:06:01,77,,,,,
,00:06:02,77,,,,,
,00:06:03,77,,,,,
,00:06:04,76,,,,,
,00:06:05,76,,,,,
,00:06:06,76,,,,,
,00:06:07,76,,,,,
,00:06:08,75,,,,,
,00:06:09,75,,,,,
,00:06:10,74,,,,,
,00:06:11,74,,,,,
,00:06:12,75,,,,,
,00:06:13,75,,,,,
,00:06:14,75,,,,,
,00:06:15,75,,,,,
,00:06:16,75,,,,,
,00:06:17,75,,,,,
,00:06:18,75,,,,,
,00:06:19,74,,,,,
,00:06:20,75,,,,,
,00:06:21,75,,,,,
,00:06:22,74,,,,,
,00:06:23,74,,,,,
,00:06:24,74,,,,,
,00:06:25,74,,,,,
,00:06:26,75,,,,,
,00:06:27,75,,,,,
,00:06:28,75,,,,,
,00:06:29,74,,,,,
,00:06:30,74,,,,,
,00:06:31,73,,,,,
,00:06:32,73,,,,,
,00:06:33,73,,,,,
,00:06:34,73,,,,,
,00:06:35,74,,,,,
,00:06:36,74,,,,,
,00:06:37,74,,,,,
,00:06:38,74,,,,,
,00:06:39,74,,,,,
,00:06:40,74,,,,,
,00:06:41,75,,,,,
,00:06:42,75,,,,,
,00:06:43,75,,,,,
,00:06:44,75,,,,,
,00:06:45,75,,,,,
,00:06:46,75,,,,,
,00:06:47,74,,,,,
,00:06:48,74,,,,,
,00:06:49,74,,,,,
,00:06:50,75,,,,,
,00:06:51,75,,,,,
,00:06:52,75,,,,,
,00:06:53,75,,,,,
,00:06:54,75,,,,,
,00:06:55,75,,,,,
,00:06:56,76,,,,,
,00:06:57,76,,,,,
,00:06:58,76,,,,,
,00:06:59,75,,,,,
,00:07:00,75,,,,,
,00:07:01,75,,,,,
,00:07:02,74,,,,,
,00:07:03,73,,,,,
,00:07:04,73,,,,,
,00:07:05,73,,,,,
,00:07:06,73,,,,,
,00:07:07,72,,,,,
,00:07:08,72,,,,,
,00:07:09,72,,,,,
,00:07:10,71,,,,,
,00:07:11,71,,,,,
,00:07:12,71,,,,,
,00:07:13,71,,,,,
,00:07:14,71,,,,,
,00:07:15,71,,,,,
,00:07:16,72,,,,,
,00:07:17,72,,,,,
,00:07:18,72,,,,,
,00:07:19,71,,,,,
,00:07:20,71,,,,,
,00:07:21,70,,,,,
,00:07:22,70,,,,,
,00:07:23,69,,,,,
,00:07:24,69,,,,,
,00:07:25,69,,,,,
,00:07:26,70,,,,,
,00:07:27,70,,,,,
,00:07:28,70,,,,,
,00:07:29,70,,,,,
,00:07:30,70,,,,,
,00:07:31,70,,,,,
,00:07:32,70,,,,,
,00:07:33,70,,,,,
,00:07:34,69,,,,,
,00:07:35,69,,,,,
,00:07:36,69,,,,,
,00:07:37,69,,,,,
,00:07:38,69,,,,,
,00:07:39,69,,,,,
,00:07:40,69,,,,,
,00:07:41,70,,,,,
,00:07:42,70,,,,,
,00:07:43,70,,,,,
,00:07:44,71,,,,,
,00:07:45,71,,,,,
,00:07:46,71,,,,,
,00:07:47,71,,,,,
,00:07:48,71,,,,,
,00:07:49,71,,,,,
,00:07:50,72,,,,,
,00:07:51,71,,,,,
,00:07:52,71,,,,,
,00:07:53,71,,,,,
,00:07:54,70,,,,,
,00:07:55,70,,,,,
,00:07:56,70,,,,,
,00:07:57,70,,,,,
,00:07:58,70,,,,,
,00:07:59,70,,,,,
,00:08:00,70,,,,,
,00:08:01,70,,,,,
,00:08:02,70,,,,,
,00:08:03,71,,,,,
,00:08:04,72,,,,,
,00:08:05,72,,,,,
,00:08:06,73,,,,,
,00:08:07,73,,,,,
,00:08:08,74,,,,,
,00:08:09,75,,,,,
,00:08:10,75,,,,,
,00:08:11,75,,,,,
,00:08:12,76,,,,,
,00:08:13,76,,,,,
,00:08:14,77,,,,,
,00:08:15,77,,,,,
,00:08:16,77,,,,,
,00:08:17,77,,,,,
,00:08:18,77,,,,,
,00:08:19,77,,,,,
,00:08:20,76,,,,,
,00:08:21,76,,,,,
,00:08:22,76,,,,,
,00:08:23,75,,,,,
,00:08:24,75,,,,,
,00:08:25,75,,,,,
,00:08:26,75,,,,,
,00:08:27,74,,,,,
,00:08:28,74,,,,,
,00:08:29,74,,,,,
,00:08:30,74,,,,,
,00:08:31,74,,,,,
,00:08:32,74,,,,,
,00:08:33,74,,,,,
,00:08:34,74,,,,,
,00:08:35,74,,,,,
,00:08:36,74,,,,,
,00:08:37,74,,,,,
,00:08:38,74,,,,,
,00:08:39,74,,,,,
,00:08:40,74,,,,,
,00:08:41,74,,,,,
,00:08:42,74,,,,,
,00:08:43,74,,,,,
,00:08:44,74,,,,,
,00:08:45,74,,,,,
,00:08:46,74,,,,,
,00:08:47,74,,,,,
,00:08:48,74,,,,,
,00:08:49,73,,,,,
,00:08:50,73,,,,,
,00:08:51,73,,,,,
,00:08:52,73,,,,,
,00:08:53,73,,,,,
,00:08:54,74,,,,,
,00:08:55,74,,,,,
,00:08:56,74,,,,,
,00:08:57,74,,,,,
,00:08:58,74,,,,,
,00:08:59,74,,,,,
,00:09:00,74,,,,,
,00:09:01,74,,,,,
,00:09:02,74,,,,,
,00:09:03,74,,,,,
,00:09:04,74,,,,,
,00:09:05,74,,,,,
,00:09:06,74,,,,,
,00:09:07,74,,,,,
,00:09:08,74,,,,,
,00:09:09,74,,,,,
,00:09:10,74,,,,,
,00:09:11,75,,,,,
,00:09:12,75,,,,,
,00:09:13,75,,,,,
,00:09:14,75,,,,,
,00:09:15,75,,,,,
,00:09:16,75,,,,,
,00:09:17,74,,,,,
,00:09:18,74,,,,,
,00:09:19,74,,,,,
,00:09:20,75,,,,,
,00:09:21,75,,,,,
,00:09:22,75,,,,,
,00:09:23,75,,,,,
,00:09:24,75,,,,,
,00:09:25,75,,,,,
,00:09:26,75,,,,,
,00:09:27,75,,,,,
,00:09:28,76,,,,,
,00:09:29,75,,,,,
,00:09:30,75,,,,,
,00:09:31,75,,,,,
,00:09:32,75,,,,,
,00:09:33,75,,,,,
,00:09:34,75,,,,,
,00:09:35,75,,,,,
,00:09:36,75,,,,,
,00:09:37,75,,,,,
,00:09:38,75,,,,,
,00:09:39,74,,,,,
,00:09:40,74,,,,,
,00:09:41,74,,,,,
,00:09:42,74,,,,,
,00:09:43,74,,,,,
,00:09:44,74,,,,,
,00:09:45,74,,,,,
,00:09:46,75,,,,,
,00:09:47,75,,,,,
,00:09:48,75,,,,,
,00:09:49,75,,,,,
,00:09:50,75,,,,,
,00:09:51,76,,,,,
,00:09:52,76,,,,,
,00:09:53,76,,,,,
,00:09:54,77,,,,,
,00:09:55,77,,,,,
,00:09:56,77,,,,,
,00:09:57,77,,,,,
,00:09:58,77,,,,,
,00:09:59,77,,,,,
,00:10:00,77,,,,,
,00:10:01,77,,,,,
,00:10:02,77,,,,,
,00:10:03,78,,,,,
,00:10:04,78,,,,,
,00:10:05,78,,,,,
,00:10:06,78,,,,,
,00:10:07,78,,,,,
,00:10:08,78,,,,,
,00:10:09,78,,,,,
,00:10:10,79,,,,,
,00:10:11,79,,,,,
,00:10:12,79,,,,,
,00:10:13,81,,,,,
,00:10:14,81,,,,,
,00:10:15,82,,,,,
,00:10:16,82,,,,,
,00:10:17,82,,,,,
,00:10:18,82,,,,,
,00:10:19,82,,,,,
,00:10:20,82,,,,,
,00:10:21,82,,,,,
,00:10:22,83,,,,,
,00:10:23,83,,,,,
,00:10:24,83,,,,,
,00:10:25,82,,,,,
,00:10:26,82,,,,,
,00:10:27,81,,,,,
,00:10:28,80,,,,,
,00:10:29,79,,,,,
,00:10:30,78,,,,,
,00:10:31,77,,,,,
,00:10:32,76,,,,,
,00:10:33,76,,,,,
,00:10:34,75,,,,,
,00:10:35,75,,,,,
,00:10:36,75,,,,,
,00:10:37,75,,,,,
,00:10:38,74,,,,,
,00:10:39,74,,,,,
,00:10:40,74,,,,,
,00:10:41,74,,,,,
,00:10:42,73,,,,,
,00:10:43,73,,,,,
,00:10:44,73,,,,,
,00:10:45,72,,,,,
,00:10:46,72,,,,,
,00:10:47,72,,,,,
,00:10:48,72,,,,,
,00:10:49,72,,,,,
,00:10:50,72,,,,,
,00:10:51,72,,,,,
,00:10:52,72,,,,,
,00:10:53,71,,,,,
,00:10:54,71,,,,,
,00:10:55,71,,,,,
,00:10:56,71,,,,,
,00:10:57,72,,,,,
,00:10:58,72,,,,,
,00:10:59,72,,,,,
,00:11:00,72,,,,,
,00:11:01,72,,,,,
,00:11:02,72,,,,,
,00:11:03,72,,,,,
,00:11:04,72,,,,,
,00:11:05,73,,,,,
,00:11:06,73,,,,,
,00:11:07,73,,,,,
,00:11:08,73,,,,,
,00:11:09,73,,,,,
,00:11:10,73,,,,,
,00:11:11,73,,,,,
,00:11:12,73,,,,,
,00:11:13,72,,,,,
,00:11:14,72,,,,,
,00:11:15,72,,,,,
,00:11:16,72,,,,,
,00:11:17,72,,,,,
,00:11:18,73,,,,,
,00:11:19,73,,,,,
,00:11:20,73,,,,,
,00:11:21,74,,,,,
,00:11:22,74,,,,,
,00:11:23,74,,,,,
,00:11:24,74,,,,,
,00:11:25,73,,,,,
,00:11:26,73,,,,,
,00:11:27,73,,,,,
,00:11:28,73,,,,,
,00:11:29,72,,,,,
,00:11:30,72,,,,,
,00:11:31,72,,,,,
,00:11:32,72,,,,,
,00:11:33,73,,,,,
,00:11:34,73,,,,,
,00:11:35,72,,,,,
,00:11:36,72,,,,,
,00:11:37,72,,,,,
,00:11:38,72,,,,,
,00:11:39,72,,,,,
,00:11:40,72,,,,,
,00:11:41,72,,,,,
,00:11:42,72,,,,,
,00:11:43,72,,,,,
,00:11:44,72,,,,,
,00:11:45,72,,,,,
,00:11:46,72,,,,,
,00:11:47,72,,,,,
,00:11:48,71,,,,,
,00:11:49,71,,,,,
,00:11:50,70,,,,,
,00:11:51,70,,,,,
,00:11:52,70,,,,,
,00:11:53,70,,,,,
,00:11:54,70,,,,,
,00:11:55,70,,,,,
,00:11:56,70,,,,,
,00:11:57,70,,,,,
,00:11:58,70,,,,,
,00:11:59,70,,,,,
,00:12:00,70,,,,,
,00:12:01,70,,,,,
,00:12:02,70,,,,,
,00:12:03,70,,,,,
,00:12:04,71,,,,,
,00:12:05,71,,,,,
,00:12:06,71,,,,,
,00:12:07,71,,,,,
,00:12:08,71,,,,,
,00:12:09,71,,,,,
,00:12:10,72,,,,,
,00:12:11,72,,,,,
,00:12:12,72,,,,,
,00:12:13,72,,,,,
,00:12:14,72,,,,,
,00:12:15,73,,,,,
,00:12:16,73,,,,,
,00:12:17,73,,,,,
,00:12:18,73,,,,,
,00:12:19,73,,,,,
,00:12:20,73,,,,,
,00:12:21,73,,,,,
,00:12:22,73,,,,,
,00:12:23,73,,,,,
,00:12:24,73,,,,,
,00:12:25,73,,,,,
,00:12:26,73,,,,,
,00:12:27,72,,,,,
,00:12:28,72,,,,,
,00:12:29,72,,,,,
,00:12:30,72,,,,,
,00:12:31,72,,,,,
,00:12:32,73,,,,,
,00:12:33,73,,,,,
,00:12:34,73,,,,,
,00:12:35,74,,,,,
,00:12:36,74,,,,,
,00:12:37,74,,,,,
,00:12:38,74,,,,,
,00:12:39,74,,,,,
,00:12:40,74,,,,,
,00:12:41,74,,,,,
,00:12:42,74,,,,,
,00:12:43,75,,,,,
,00:12:44,75,,,,,
,00:12:45,75,,,,,
,00:12:46,75,,,,,
,00:12:47,75,,,,,
,00:12:48,75,,,,,
,00:12:49,75,,,,,
,00:12:50,75,,,,,
,00:12:51,74,,,,,
,00:12:52,74,,,,,
,00:12:53,74,,,,,
,00:12:54,75,,,,,
,00:12:55,75,,,,,
,00:12:56,75,,,,,
,00:12:57,75,,,,,
,00:12:58,75,,,,,
,00:12:59,75,,,,,
,00:13:00,75,,,,,
,00:13:01,75,,,,,
,00:13:02,75,,,,,
,00:13:03,75,,,,,
,00:13:04,74,,,,,
,00:13:05,74,,,,,
,00:13:06,74,,,,,
,00:13:07,74,,,,,
,00:13:08,74,,,,,
,00:13:09,74,,,,,
,00:13:10,74,,,,,
,00:13:11,74,,,,,
,00:13:12,74,,,,,
,00:13:13,74,,,,,
,00:13:14,74,,,,,
,00:13:15,74,,,,,
,00:13:16,74,,,,,
,00:13:17,74,,,,,
,00:13:18,75,,,,,
,00:13:19,75,,,,,
,00:13:20,76,,,,,
,00:13:21,76,,,,,
,00:13:22,77,,,,,
,00:13:23,77,,,,,
,00:13:24,78,,,,,
,00:13:25,78,,,,,
,00:13:26,79,,,,,
,00:13:27,79,,,,,
,00:13:28,78,,,,,
,00:13:29,77,,,,,
,00:13:30,77,,,,,
,00:13:31,77,,,,,
,00:13:32,77,,,,,
,00:13:33,76,,,,,
,00:13:34,76,,,,,
,00:13:35,76,,,,,
,00:13:36,77,,,,,
,00:13:37,76,,,,,
,00:13:38,76,,,,,
,00:13:39,75,,,,,
,00:13:40,75,,,,,
,00:13:41,74,,,,,
,00:13:42,74,,,,,
,00:13:43,74,,,,,
,00:13:44,74,,,,,
,00:13:45,74,,,,,
,00:13:46,74,,,,,
,00:13:47,74,,,,,
,00:13:48,74,,,,,
,00:13:49,74,,,,,
,00:13:50,74,,,,,
,00:13:51,74,,,,,
,00:13:52,73,,,,,
,00:13:53,73,,,,,
,00:13:54,73,,,,,
,00:13:55,73,,,,,
,00:13:56,73,,,,,
,00:13:57,74,,,,,
,00:13:58,74,,,,,
,00:13:59,73,,,,,
,00:14:00,73,,,,,
,00:14:01,73,,,,,
,00:14:02,74,,,,,
,00:14:03,74,,,,,
,00:14:04,75,,,,,
,00:14:05,75,,,,,
,00:14:06,75,,,,,
,00:14:07,74,,,,,
,00:14:08,73,,,,,
,00:14:09,72,,,,,
,00:14:10,71,,,,,
,00:14:11,71,,,,,
,00:14:12,71,,,,,
,00:14:13,71,,,,,
,00:14:14,72,,,,,
,00:14:15,72,,,,,
,00:14:16,72,,,,,
,00:14:17,72,,,,,
,00:14:18,72,,,,,
,00:14:19,72,,,,,
,00:14:20,72,,,,,
,00:14:21,72,,,,,
,00:14:22,72,,,,,
,00:14:23,73,,,,,
,00:14:24,73,,,,,
,00:14:25,73,,,,,
,00:14:26,73,,,,,
,00:14:27,74,,,,,
,00:14:28,74,,,,,
,00:14:29,74,,,,,
,00:14:30,74,,,,,
,00:14:31,75,,,,,
,00:14:32,74,,,,,
,00:14:33,75,,,,,
,00:14:34,75,,,,,
,00:14:35,75,,,,,
,00:14:36,75,,,,,
,00:14:37,75,,,,,
,00:14:38,75,,,,,
,00:14:39,76,,,,,
,00:14:40,76,,,,,
,00:14:41,76,,,,,
,00:14:42,75,,,,,
,00:14:43,75,,,,,
,00:14:44,75,,,,,
,00:14:45,74,,,,,
,00:14:46,74,,,,,
,00:14:47,74,,,,,
,00:14:48,74,,,,,
,00:14:49,74,,,,,
,00:14:50,74,,,,,
,00:14:51,74,,,,,
,00:14:52,74,,,,,
,00:14:53,74,,,,,
,00:14:54,74,,,,,
,00:14:55,74,,,,,
,00:14:56,75,,,,,
,00:14:57,75,,,,,
,00:14:58,75,,,,,
,00:14:59,76,,,,,
,00:15:00,75,,,,,
,00:15:01,75,,,,,
,00:15:02,75,,,,,
,00:15:03,75,,,,,
,00:15:04,75,,,,,
,00:15:05,75,,,,,
,00:15:06,75,,,,,
,00:15:07,75,,,,,
,00:15:08,75,,,,,
,00:15:09,75,,,,,
,00:15:10,75,,,,,
,00:15:11,75,,,,,
,00:15:12,75,,,,,
,00:15:13,75,,,,,
,00:15:14,75,,,,,
,00:15:15,75,,,,,
,00:15:16,75,,,,,
,00:15:17,75,,,,,
,00:15:18,75,,,,,
,00:15:19,75,,,,,
,00:15:20,75,,,,,
,00:15:21,75,,,,,
,00:15:22,75,,,,,
,00:15:23,75,,,,,
,00:15:24,75,,,,,
,00:15:25,75,,,,,
,00:15:26,74,,,,,
,00:15:27,74,,,,,
,00:15:28,75,,,,,
,00:15:29,75,,,,,
,00:15:30,75,,,,,
,00:15:31,74,,,,,
,00:15:32,74,,,,,
,00:15:33,74,,,,,
,00:15:34,74,,,,,
,00:15:35,75,,,,,
,00:15:36,75,,,,,
,00:15:37,75,,,,,
,00:15:38,75,,,,,
,00:15:39,74,,,,,
,00:15:40,74,,,,,
,00:15:41,74,,,,,
,00:15:42,74,,,,,
,00:15:43,74,,,,,
,00:15:44,74,,,,,
,00:15:45,74,,,,,
,00:15:46,75,,,,,
,00:15:47,75,,,,,
,00:15:48,75,,,,,
,00:15:49,74,,,,,
,00:15:50,74,,,,,
,00:15:51,74,,,,,
,00:15:52,74,,,,,
,00:15:53,74,,,,,
,00:15:54,74,,,,,
,00:15:55,74,,,,,
,00:15:56,74,,,,,
,00:15:57,75,,,,,
,00:15:58,75,,,,,
,00:15:59,75,,,,,
,00:16:00,75,,,,,
,00:16:01,75,,,,,
,00:16:02,75,,,,,
,00:16:03,75,,,,,
,00:16:04,75,,,,,
,00:16:05,75,,,,,
,00:16:06,75,,,,,
,00:16:07,75,,,,,
,00:16:08,74,,,,,
,00:16:09,74,,,,,
,00:16:10,74,,,,,
,00:16:11,74,,,,,
,00:16:12,73,,,,,
,00:16:13,73,,,,,
,00:16:14,73,,,,,
,00:16:15,73,,,,,
,00:16:16,72,,,,,
,00:16:17,72,,,,,
,00:16:18,72,,,,,
,00:16:19,72,,,,,
,00:16:20,73,,,,,
,00:16:21,73,,,,,
,00:16:22,73,,,,,
,00:16:23,74,,,,,
,00:16:24,74,,,,,
,00:16:25,74,,,,,
,00:16:26,73,,,,,
,00:16:27,73,,,,,
,00:16:28,73,,,,,
,00:16:29,72,,,,,
,00:16:30,72,,,,,
,00:16:31,71,,,,,
