Player Number,Time,HR (bpm),Date,Start time,Duration,Average heart rate (bpm),Calories
,00:01:32,79,,,,,
,00:01:33,77,,,,,
,00:01:34,76,,,,,
,00:01:35,77,,,,,
,00:01:36,76,,,,,
,00:01:37,76,,,,,
,00:01:38,76,,,,,
,00:01:39,75,,,,,
,00:01:40,74,,,,,
,00:01:41,73,,,,,
,00:01:42,72,,,,,
,00:01:43,73,,,,,
,00:01:44,73,,,,,
,00:01:45,73,,,,,
,00:01:46,73,,,,,
,00:01:47,73,,,,,
,00:01:48,73,,,,,
,00:01:49,72,,,,,
,00:01:50,71,,,,,
,00:01:51,71,,,,,
,00:01:52,70,,,,,
,00:01:53,70,,,,,
,00:01:54,70,,,,,
,00:01:55,71,,,,,
,00:01:56,71,,,,,
,00:01:57,71,,,,,
,00:01:58,71,,,,,
,00:01:59,72,,,,,
,00:02:00,72,,,,,
,00:02:01,72,,,,,
,00:02:02,71,,,,,
,00:02:03,72,,,,,
,00:02:04,72,,,,,
,00:02:05,72,,,,,
,00:02:06,73,,,,,
,00:02:07,74,,,,,
,00:02:08,74,,,,,
,00:02:09,74,,,,,
,00:02:10,75,,,,,
,00:02:11,75,,,,,
,00:02:12,76,,,,,
,00:02:13,77,,,,,
,00:02:14,77,,,,,
,00:02:15,77,,,,,
,00:02:16,78,,,,,
,00:02:17,78,,,,,
,00:02:18,78,,,,,
,00:02:19,79,,,,,
,00:02:20,80,,,,,
,00:02:21,80,,,,,
,00:02:22,79,,,,,
,00:02:23,79,,,,,
,00:02:24,79,,,,,
,00:02:25,79,,,,,
,00:02:26,79,,,,,
,00:02:27,79,,,,,
,00:02:28,80,,,,,
,00:02:29,80,,,,,
,00:02:30,80,,,,,
,00:02:31,80,,,,,
,00:02:32,80,,,,,
,00:02:33,80,,,,,
,00:02:34,80,,,,,
,00:02:35,80,,,,,
,00:02:36,79,,,,,
,00:02:37,79,,,,,
,00:02:38,79,,,,,
,00:02:39,78,,,,,
,00:02:40,79,,,,,
,00:02:41,79,,,,,
,00:02:42,79,,,,,
,00:02:43,80,,,,,
,00:02:44,80,,,,,
,00:02:45,81,,,,,
,00:02:46,81,,,,,
,00:02:47,81,,,,,
,00:02:48,81,,,,,
,00:02:49,80,,,,,
,00:02:50,80,,,,,
,00:02:51,79,,,,,
,00:02:52,79,,,,,
,00:02:53,80,,,,,
,00:02:54,80,,,,,
,00:02:55,79,,,,,
,00:02:56,80,,,,,
,00:02:57,80,,,,,
,00:02:58,80,,,,,
,00:02:59,79,,,,,
,00:03:00,78,,,,,
,00:03:01,78,,,,,
,00:03:02,78,,,,,
,00:03:03,77,,,,,
,00:03:04,78,,,,,
,00:03:05,78,,,,,
,00:03:06,78,,,,,
,00:03:07,78,,,,,
,00:03:08,77,,,,,
,00:03:09,77,,,,,
,00:03:10,77,,,,,
,00:03:11,76,,,,,
,00:03:12,76,,,,,
,00:03:13,76,,,,,
,00:03:14,77,,,,,
,00:03:15,77,,,,,
,00:03:16,77,,,,,
,00:03:17,77,,,,,
,00:03:18,77,,,,,
,00:03:19,76,,,,,
,00:03:20,75,,,,,
,00:03:21,75,,,,,
,00:03:22,75,,,,,
,00:03:23,74,,,,,
,00:03:24,74,,,,,
,00:03:25,75,,,,,
,00:03:26,75,,,,,
,00:03:27,75,,,,,
,00:03:28,75,,,,,
,00:03:29,75,,,,,
,00:03:30,75,,,,,
,00:03:31,74,,,,,
,00:03:32,74,,,,,
,00:03:33,75,,,,,
,00:03:34,75,,,,,
,00:03:35,76,,,,,
,00:03:36,77,,,,,
,00:03:37,77,,,,,
,00:03:38,77,,,,,
,00:03:39,77,,,,,
,00:03:40,77,,,,,
,00:03:41,77,,,,,
,00:03:42,78,,,,,
,00:03:43,79,,,,,
,00:03:44,79,,,,,
,00:03:45,80,,,,,
,00:03:46,81,,,,,
,00:03:47,82,,,,,
,00:03:48,82,,,,,
,00:03:49,83,,,,,
,00:03:50,83,,,,,
,00:03:51,83,,,,,
,00:03:52,83,,,,,
,00:03:53,82,,,,,
,00:03:54,82,,,,,
,00:03:55,81,,,,,
,00:03:56,81,,,,,
,00:03:57,81,,,,,
,00:03:58,82,,,,,
,00:03:59,82,,,,,
,00:04:00,82,,,,,
,00:04:01,82,,,,,
,00:04:02,81,,,,,
,00:04:03,81,,,,,
,00:04:04,81,,,,,
,00:04:05,81,,,,,
,00:04:06,81,,,,,
,00:04:07,82,,,,,
,00:04:08,82,,,,,
,00:04:09,83,,,,,
,00:04:10,84,,,,,
,00:04:11,84,,,,,
,00:04:12,84,,,,,
,00:04:13,84,,,,,
,00:04:14,84,,,,,
,00:04:15,84,,,,,
,00:04:16,84,,,,,
,00:04:17,83,,,,,
,00:04:18,83,,,,,
,00:04:19,83,,,,,
,00:04:20,84,,,,,
,00:04:21,84,,,,,
,00:04:22,85,,,,,
,00:04:23,85,,,,,
,00:04:24,85,,,,,
,00:04:25,86,,,,,
,00:04:26,86,,,,,
,00:04:27,87,,,,,
,00:04:28,88,,,,,
,00:04:29,88,,,,,
,00:04:30,88,,,,,
,00:04:31,89,,,,,
,00:04:32,89,,,,,
,00:04:33,90,,,,,
,00:04:34,90,,,,,
,00:04:35,91,,,,,
,00:04:36,91,,,,,
,00:04:37,91,,,,,
,00:04:38,90,,,,,
,00:04:39,90,,,,,
,00:04:40,91,,,,,
,00:04:41,91,,,,,
,00:04:42,90,,,,,
,00:04:43,89,,,,,
,00:04:44,89,,,,,
,00:04:45,87,,,,,
,00:04:46,87,,,,,
,00:04:47,88,,,,,
,00:04:48,88,,,,,
,00:04:49,90,,,,,
,00:04:50,89,,,,,
,00:04:51,89,,,,,
,00:04:52,88,,,,,
,00:04:53,87,,,,,
,00:04:54,86,,,,,
,00:04:55,86,,,,,
,00:04:56,86,,,,,
,00:04:57,86,,,,,
,00:04:58,87,,,,,
,00:04:59,89,,,,,
,00:05:00,90,,,,,
,00:05:01,90,,,,,
,00:05:02,88,,,,,
,00:05:03,87,,,,,
,00:05:04,86,,,,,
,00:05:05,86,,,,,
,00:05:06,86,,,,,
,00:05:07,86,,,,,
,00:05:08,87,,,,,
,00:05:09,87,,,,,
,00:05:10,89,,,,,
,00:05:11,90,,,,,
,00:05:12,90,,,,,
,00:05:13,89,,,,,
,00:05:14,89,,,,,
,00:05:15,88,,,,,
,00:05:16,88,,,,,
,00:05:17,88,,,,,
,00:05:18,88,,,,,
,00:05:19,88,,,,,
,00:05:20,88,,,,,
,00:05:21,90,,,,,
,00:05:22,91,,,,,
,00:05:23,91,,,,,
,00:05:24,92,,,,,
,00:05:25,92,,,,,
,00:05:26,92,,,,,
,00:05:27,91,,,,,
,00:05:28,91,,,,,
,00:05:29,91,,,,,
,00:05:30,92,,,,,
,00:05:31,93,,,,,
,00:05:32,93,,,,,
,00:05:33,93,,,,,
,00:05:34,93,,,,,
,00:05:35,93,,,,,
,00:05:36,91,,,,,
,00:05:37,90,,,,,
,00:05:38,89,,,,,
,00:05:39,88,,,,,
,00:05:40,87,,,,,
,00:05:41,87,,,,,
,00:05:42,86,,,,,
,00:05:43,86,,,,,
,00:05:44,86,,,,,
,00:05:45,87,,,,,
,00:05:46,87,,,,,
,00:05:47,87,,,,,
,00:05:48,87,,,,,
,00:05:49,88,,,,,
,00:05:50,88,,,,,
,00:05:51,88,,,,,
,00:05:52,87,,,,,
,00:05:53,86,,,,,
,00:05:54,85,,,,,
,00:05:55,84,,,,,
,00:05:56,83,,,,,
,00:05:57,83,,,,,
,00:05:58,83,,,,,
,00:05:59,84,,,,,
,00:06:00,85,,,,,
,00:06:01,85,,,,,
,00:06:02,86,,,,,
,00:06:03,87,,,,,
,00:06:04,87,,,,,
,00:06:05,87,,,,,
,00:06:06,87,,,,,
,00:06:07,87,,,,,
,00:06:08,88,,,,,
,00:06:09,89,,,,,
,00:06:10,89,,,,,
,00:06:11,91,,,,,
,00:06:12,91,,,,,
,00:06:13,91,,,,,
,00:06:14,91,,,,,
,00:06:15,91,,,,,
,00:06:16,91,,,,,
,00:06:17,91,,,,,
,00:06:18,90,,,,,
,00:06:19,91,,,,,
,00:06:20,92,,,,,
,00:06:21,93,,,,,
,00:06:22,94,,,,,
,00:06:23,94,,,,,
,00:06:24,93,,,,,
,00:06:25,93,,,,,
,00:06:26,94,,,,,
,00:06:27,93,,,,,
,00:06:28,93,,,,,
,00:06:29,94,,,,,
,00:06:30,94,,,,,
,00:06:31,94,,,,,
,00:06:32,95,,,,,
,00:06:33,95,,,,,
,00:06:34,95,,,,,
,00:06:35,96,,,,,
,00:06:36,96,,,,,
,00:06:37,96,,,,,
,00:06:38,96,,,,,
,00:06:39,97,,,,,
,00:06:40,96,,,,,
,00:06:41,94,,,,,
,00:06:42,93,,,,,
,00:06:43,94,,,,,
,00:06:44,94,,,,,
,00:06:45,94,,,,,
,00:06:46,95,,,,,
,00:06:47,96,,,,,
,00:06:48,96,,,,,
,00:06:49,96,,,,,
,00:06:50,96,,,,,
,00:06:51,96,,,,,
,00:06:52,96,,,,,
,00:06:53,95,,,,,
,00:06:54,95,,,,,
,00:06:55,95,,,,,
,00:06:56,95,,,,,
,00:06:57,94,,,,,
,00:06:58,94,,,,,
,00:06:59,95,,,,,
,00:07:00,96,,,,,
,00:07:01,96,,,,,
,00:07:02,96,,,,,
,00:07:03,97,,,,,
,00:07:04,97,,,,,
,00:07:05,96,,,,,
,00:07:06,96,,,,,
,00:07:07,96,,,,,
,00:07:08,96,,,,,
,00:07:09,96,,,,,
,00:07:10,97,,,,,
,00:07:11,97,,,,,
,00:07:12,98,,,,,
,00:07:13,98,,,,,
,00:07:14,98,,,,,
,00:07:15,95,,,,,
,00:07:16,88,,,,,
,00:07:17,84,,,,,
,00:07:18,83,,,,,
,00:07:19,82,,,,,
,00:07:20,82,,,,,
,00:07:21,82,,,,,
,00:07:22,83,,,,,
,00:07:23,83,,,,,
,00:07:24,84,,,,,
,00:07:25,84,,,,,
,00:07:26,82,,,,,
,00:07:27,82,,,,,
,00:07:28,80,,,,,
,00:07:29,80,,,,,
,00:07:30,80,,,,,
,00:07:31,78,,,,,
,00:07:32,78,,,,,
,00:07:33,77,,,,,
,00:07:34,77,,,,,
,00:07:35,76,,,,,
,00:07:36,76,,,,,
,00:07:37,76,,,,,
,00:07:38,76,,,,,
,00:07:39,76,,,,,
,00:07:40,77,,,,,
,00:07:41,77,,,,,
,00:07:42,77,,,,,
,00:07:43,77,,,,,
,00:07:44,77,,,,,
,00:07:45,77,,,,,
,00:07:46,77,,,,,
,00:07:47,77,,,,,
,00:07:48,78,,,,,
,00:07:49,77,,,,,
,00:07:50,77,,,,,
,00:07:51,78,,,,,
,00:07:52,78,,,,,
,00:07:53,79,,,,,
,00:07:54,81,,,,,
,00:07:55,81,,,,,
,00:07:56,80,,,,,
,00:07:57,79,,,,,
,00:07:58,78,,,,,
,00:07:59,78,,,,,
,00:08:00,78,,,,,
,00:08:01,79,,,,,
,00:08:02,79,,,,,
,00:08:03,80,,,,,
,00:08:04,80,,,,,
,00:08:05,80,,,,,
,00:08:06,80,,,,,
,00:08:07,80,,,,,
,00:08:08,80,,,,,
,00:08:09,80,,,,,
,00:08:10,80,,,,,
,00:08:11,80,,,,,
,00:08:12,80,,,,,
,00:08:13,81,,,,,
,00:08:14,82,,,,,
,00:08:15,83,,,,,
,00:08:16,84,,,,,
,00:08:17,84,,,,,
,00:08:18,84,,,,,
,00:08:19,83,,,,,
,00:08:20,83,,,,,
,00:08:21,83,,,,,
,00:08:22,84,,,,,
,00:08:23,85,,,,,
,00:08:24,85,,,,,
,00:08:25,85,,,,,
,00:08:26,88,,,,,
,00:08:27,88,,,,,
,00:08:28,88,,,,,
,00:08:29,89,,,,,
,00:08:30,89,,,,,
,00:08:31,89,,,,,
,00:08:32,88,,,,,
,00:08:33,88,,,,,
,00:08:34,88,,,,,
,00:08:35,89,,,,,
,00:08:36,89,,,,,
,00:08:37,89,,,,,
,00:08:38,89,,,,,
,00:08:39,89,,,,,
,00:08:40,89,,,,,
,00:08:41,88,,,,,
,00:08:42,88,,,,,
,00:08:43,88,,,,,
,00:08:44,88,,,,,
,00:08:45,88,,,,,
,00:08:46,88,,,,,
,00:08:47,88,,,,,
,00:08:48,89,,,,,
,00:08:49,88,,,,,
,00:08:50,87,,,,,
,00:08:51,86,,,,,
,00:08:52,84,,,,,
,00:08:53,84,,,,,
,00:08:54,83,,,,,
,00:08:55,83,,,,,
,00:08:56,84,,,,,
,00:08:57,84,,,,,
,00:08:58,86,,,,,
,00:08:59,86,,,,,
,00:09:00,88,,,,,
,00:09:01,89,,,,,
,00:09:02,89,,,,,
,00:09:03,89,,,,,
,00:09:04,88,,,,,
,00:09:05,88,,,,,
,00:09:06,87,,,,,
,00:09:07,86,,,,,
,00:09:08,86,,,,,
,00:09:09,87,,,,,
,00:09:10,88,,,,,
,00:09:11,89,,,,,
,00:09:12,90,,,,,
,00:09:13,89,,,,,
,00:09:14,87,,,,,
,00:09:15,86,,,,,
,00:09:16,85,,,,,
,00:09:17,85,,,,,
,00:09:18,84,,,,,
,00:09:19,85,,,,,
,00:09:20,87,,,,,
,00:09:21,88,,,,,
,00:09:22,91,,,,,
,00:09:23,94,,,,,
,00:09:24,94,,,,,
,00:09:25,94,,,,,
,00:09:26,92,,,,,
,00:09:27,91,,,,,
,00:09:28,89,,,,,
,00:09:29,89,,,,,
,00:09:30,88,,,,,
,00:09:31,88,,,,,
,00:09:32,87,,,,,
,00:09:33,87,,,,,
,00:09:34,87,,,,,
,00:09:35,85,,,,,
,00:09:36,86,,,,,
,00:09:37,87,,,,,
,00:09:38,87,,,,,
,00:09:39,88,,,,,
,00:09:40,89,,,,,
,00:09:41,90,,,,,
,00:09:42,90,,,,,
,00:09:43,90,,,,,
,00:09:44,91,,,,,
,00:09:45,91,,,,,
,00:09:46,91,,,,,
,00:09:47,90,,,,,
,00:09:48,90,,,,,
,00:09:49,90,,,,,
,00:09:50,90,,,,,
,00:09:51,90,,,,,
,00:09:52,90,,,,,
,00:09:53,90,,,,,
,00:09:54,90,,,,,
,00:09:55,90,,,,,
,00:09:56,89,,,,,
,00:09:57,90,,,,,
,00:09:58,90,,,,,
,00:09:59,90,,,,,
,00:10:00,90,,,,,
,00:10:01,91,,,,,
,00:10:02,90,,,,,
,00:10:03,89,,,,,
,00:10:04,88,,,,,
,00:10:05,88,,,,,
,00:10:06,88,,,,,
,00:10:07,89,,,,,
,00:10:08,89,,,,,
,00:10:09,90,,,,,
,00:10:10,90,,,,,
,00:10:11,90,,,,,
,00:10:12,91,,,,,
,00:10:13,92,,,,,
,00:10:14,92,,,,,
,00:10:15,93,,,,,
,00:10:16,94,,,,,
,00:10:17,94,,,,,
,00:10:18,94,,,,,
,00:10:19,93,,,,,
,00:10:20,93,,,,,
,00:10:21,94,,,,,
,00:10:22,94,,,,,
,00:10:23,95,,,,,
,00:10:24,95,,,,,
,00:10:25,95,,,,,
,00:10:26,96,,,,,
,00:10:27,96,,,,,
,00:10:28,97,,,,,
,00:10:29,98,,,,,
,00:10:30,98,,,,,
,00:10:31,99,,,,,
,00:10:32,100,,,,,
,00:10:33,102,,,,,
,00:10:34,102,,,,,
,00:10:35,103,,,,,
,00:10:36,103,,,,,
,00:10:37,102,,,,,
,00:10:38,99,,,,,
,00:10:39,98,,,,,
,00:10:40,97,,,,,
,00:10:41,97,,,,,
,00:10:42,96,,,,,
,00:10:43,97,,,,,
,00:10:44,97,,,,,
,00:10:45,99,,,,,
,00:10:46,99,,,,,
,00:10:47,99,,,,,
,00:10:48,98,,,,,
,00:10:49,98,,,,,
,00:10:50,98,,,,,
,00:10:51,98,,,,,
,00:10:52,97,,,,,
,00:10:53,95,,,,,
,00:10:54,90,,,,,
,00:10:55,90,,,,,
,00:10:56,88,,,,,
,00:10:57,84,,,,,
,00:10:58,83,,,,,
,00:10:59,82,,,,,
,00:11:00,82,,,,,
,00:11:01,81,,,,,
,00:11:02,80,,,,,
,00:11:03,80,,,,,
,00:11:04,78,,,,,
,00:11:05,78,,,,,
,00:11:06,78,,,,,
,00:11:07,77,,,,,
,00:11:08,76,,,,,
,00:11:09,76,,,,,
,00:11:10,77,,,,,
,00:11:11,78,,,,,
,00:11:12,77,,,,,
,00:11:13,77,,,,,
,00:11:14,77,,,,,
,00:11:15,75,,,,,
,00:11:16,75,,,,,
,00:11:17,76,,,,,
,00:11:18,76,,,,,
,00:11:19,77,,,,,
,00:11:20,77,,,,,
,00:11:21,76,,,,,
,00:11:22,75,,,,,
,00:11:23,74,,,,,
,00:11:24,74,,,,,
,00:11:25,74,,,,,
,00:11:26,74,,,,,
,00:11:27,74,,,,,
,00:11:28,74,,,,,
,00:11:29,74,,,,,
,00:11:30,73,,,,,
,00:11:31,73,,,,,
,00:11:32,73,,,,,
,00:11:33,74,,,,,
,00:11:34,74,,,,,
,00:11:35,74,,,,,
,00:11:36,74,,,,,
,00:11:37,74,,,,,
,00:11:38,74,,,,,
,00:11:39,74,,,,,
,00:11:40,74,,,,,
,00:11:41,74,,,,,
,00:11:42,74,,,,,
,00:11:43,75,,,,,
,00:11:44,75,,,,,
,00:11:45,75,,,,,
,00:11:46,75,,,,,
,00:11:47,73,,,,,
,00:11:48,73,,,,,
,00:11:49,73,,,,,
,00:11:50,73,,,,,
,00:11:51,74,,,,,
,00:11:52,75,,,,,
,00:11:53,75,,,,,
,00:11:54,75,,,,,
,00:11:55,74,,,,,
,00:11:56,74,,,,,
,00:11:57,73,,,,,
,00:11:58,73,,,,,
,00:11:59,73,,,,,
,00:12:00,74,,,,,
,00:12:01,74,,,,,
,00:12:02,74,,,,,
,00:12:03,75,,,,,
,00:12:04,75,,,,,
,00:12:05,75,,,,,
,00:12:06,74,,,,,
,00:12:07,74,,,,,
,00:12:08,75,,,,,
,00:12:09,75,,,,,
,00:12:10,75,,,,,
,00:12:11,75,,,,,
,00:12:12,75,,,,,
,00:12:13,75,,,,,
,00:12:14,74,,,,,
,00:12:15,74,,,,,
,00:12:16,75,,,,,
,00:12:17,77,,,,,
,00:12:18,78,,,,,
,00:12:19,78,,,,,
,00:12:20,79,,,,,
,00:12:21,78,,,,,
,00:12:22,78,,,,,
,00:12:23,78,,,,,
,00:12:24,78,,,,,
,00:12:25,78,,,,,
,00:12:26,78,,,,,
,00:12:27,79,,,,,
,00:12:28,79,,,,,
,00:12:29,79,,,,,
,00:12:30,80,,,,,
,00:12:31,80,,,,,
,00:12:32,80,,,,,
,00:12:33,80,,,,,
,00:12:34,81,,,,,
,00:12:35,81,,,,,
,00:12:36,81,,,,,
,00:12:37,81,,,,,
,00:12:38,81,,,,,
,00:12:39,81,,,,,
,00:12:40,80,,,,,
,00:12:41,80,,,,,
,00:12:42,80,,,,,
,00:12:43,80,,,,,
,00:12:44,81,,,,,
,00:12:45,82,,,,,
,00:12:46,83,,,,,
,00:12:47,83,,,,,
,00:12:48,83,,,,,
,00:12:49,82,,,,,
,00:12:50,81,,,,,
,00:12:51,81,,,,,
,00:12:52,81,,,,,
,00:12:53,81,,,,,
,00:12:54,82,,,,,
,00:12:55,82,,,,,
,00:12:56,83,,,,,
,00:12:57,84,,,,,
,00:12:58,85,,,,,
,00:12:59,86,,,,,
,00:13:00,86,,,,,
,00:13:01,86,,,,,
,00:13:02,86,,,,,
,00:13:03,86,,,,,
,00:13:04,86,,,,,
,00:13:05,87,,,,,
,00:13:06,88,,,,,
,00:13:07,89,,,,,
,00:13:08,89,,,,,
,00:13:09,89,,,,,
,00:13:10,89,,,,,
,00:13:11,89,,,,,
,00:13:12,89,,,,,
,00:13:13,90,,,,,
,00:13:14,90,,,,,
,00:13:15,90,,,,,
,00:13:16,90,,,,,
,00:13:17,89,,,,,
,00:13:18,89,,,,,
,00:13:19,90,,,,,
,00:13:20,90,,,,,
,00:13:21,88,,,,,
,00:13:22,88,,,,,
,00:13:23,88,,,,,
,00:13:24,89,,,,,
,00:13:25,89,,,,,
,00:13:26,89,,,,,
,00:13:27,89,,,,,
,00:13:28,89,,,,,
,00:13:29,88,,,,,
,00:13:30,88,,,,,
,00:13:31,88,,,,,
,00:13:32,88,,,,,
,00:13:33,89,,,,,
,00:13:34,89,,,,,
,00:13:35,90,,,,,
,00:13:36,91,,,,,
,00:13:37,92,,,,,
,00:13:38,92,,,,,
,00:13:39,93,,,,,
,00:13:40,93,,,,,
,00:13:41,93,,,,,
,00:13:42,93,,,,,
,00:13:43,93,,,,,
,00:13:44,93,,,,,
,00:13:45,93,,,,,
,00:13:46,93,,,,,
,00:13:47,93,,,,,
,00:13:48,93,,,,,
,00:13:49,93,,,,,
,00:13:50,93,,,,,
,00:13:51,93,,,,,
,00:13:52,93,,,,,
,00:13:53,93,,,,,
,00:13:54,93,,,,,
,00:13:55,92,,,,,
,00:13:56,92,,,,,
,00:13:57,92,,,,,
,00:13:58,91,,,,,
,00:13:59,91,,,,,
,00:14:00,91,,,,,
,00:14:01,91,,,,,
,00:14:02,90,,,,,
,00:14:03,89,,,,,
,00:14:04,88,,,,,
,00:14:05,88,,,,,
,00:14:06,89,,,,,
,00:14:07,90,,,,,
,00:14:08,91,,,,,
,00:14:09,92,,,,,
,00:14:10,92,,,,,
,00:14:11,90,,,,,
,00:14:12,88,,,,,
,00:14:13,88,,,,,
,00:14:14,88,,,,,
,00:14:15,88,,,,,
,00:14:16,89,,,,,
,00:14:17,90,,,,,
,00:14:18,90,,,,,
,00:14:19,88,,,,,
,00:14:20,86,,,,,
,00:14:21,85,,,,,
,00:14:22,84,,,,,
,00:14:23,83,,,,,
,00:14:24,82,,,,,
,00:14:25,82,,,,,
,00:14:26,82,,,,,
,00:14:27,82,,,,,
,00:14:28,83,,,,,
,00:14:29,83,,,,,
,00:14:30,84,,,,,
,00:14:31,84,,,,,
,00:14:32,85,,,,,
,00:14:33,85,,,,,
,00:14:34,86,,,,,
,00:14:35,87,,,,,
,00:14:36,88,,,,,
,00:14:37,88,,,,,
,00:14:38,88,,,,,
,00:14:39,88,,,,,
,00:14:40,89,,,,,
,00:14:41,89,,,,,
,00:14:42,89,,,,,
,00:14:43,89,,,,,
,00:14:44,89,,,,,
,00:14:45,89,,,,,
,00:14:46,89,,,,,
,00:14:47,89,,,,,
,00:14:48,90,,,,,
,00:14:49,91,,,,,
,00:14:50,91,,,,,
,00:14:51,90,,,,,
,00:14:52,89,,,,,
,00:14:53,89,,,,,
,00:14:54,90,,,,,
,00:14:55,90,,,,,
,00:14:56,91,,,,,
,00:14:57,91,,,,,
,00:14:58,91,,,,,
,00:14:59,91,,,,,
,00:15:00,91,,,,,
,00:15:01,90,,,,,
,00:15:02,89,,,,,
,00:15:03,89,,,,,
,00:15:04,89,,,,,
,00:15:05,89,,,,,
,00:15:06,90,,,,,
,00:15:07,90,,,,,
,00:15:08,90,,,,,
,00:15:09,90,,,,,
,00:15:10,89,,,,,
,00:15:11,89,,,,,
,00:15:12,89,,,,,
,00:15:13,90,,,,,
,00:15:14,89,,,,,
,00:15:15,89,,,,,
,00:15:16,90,,,,,
,00:15:17,90,,,,,
,00:15:18,90,,,,,
,00:15:19,90,,,,,
,00:15:20,90,,,,,
,00:15:21,90,,,,,
,00:15:22,90,,,,,
,00:15:23,89,,,,,
,00:15:24,90,,,,,
,00:15:25,90,,,,,
,00:15:26,91,,,,,
,00:15:27,91,,,,,
,00:15:28,92,,,,,
,00:15:29,92,,,,,
,00:15:30,91,,,,,
,00:15:31,90,,,,,
,00:15:32,90,,,,,
,00:15:33,88,,,,,
,00:15:34,87,,,,,
,00:15:35,86,,,,,
,00:15:36,86,,,,,
,00:15:37,86,,,,,
,00:15:38,86,,,,,
,00:15:39,86,,,,,
,00:15:40,86,,,,,
,00:15:41,86,,,,,
,00:15:42,86,,,,,
,00:15:43,85,,,,,
,00:15:44,85,,,,,
,00:15:45,84,,,,,
,00:15:46,84,,,,,
,00:15:47,84,,,,,
,00:15:48,83,,,,,
,00:15:49,83,,,,,
,00:15:50,83,,,,,
,00:15:51,84,,,,,
,00:15:52,84,,,,,
,00:15:53,83,,,,,
,00:15:54,82,,,,,
,00:15:55,82,,,,,
,00:15:56,82,,,,,
,00:15:57,81,,,,,
,00:15:58,81,,,,,
,00:15:59,81,,,,,
,00:16:00,81,,,,,
,00:16:01,81,,,,,
,00:16:02,81,,,,,
,00:16:03,81,,,,,
,00:16:04,82,,,,,
,00:16:05,83,,,,,
,00:16:06,84,,,,,
,00:16:07,84,,,,,
,00:16:08,84,,,,,
,00:16:09,83,,,,,
,00:16:10,83,,,,,
,00:16:11,83,,,,,
,00:16:12,84,,,,,
,00:16:13,84,,,,,
,00:16:14,84,,,,,
,00:16:15,83,,,,,
,00:16:16,82,,,,,
,00:16:17,82,,,,,
,00:16:18,81,,,,,
,00:16:19,81,,,,,
,00:16:20,81,,,,,
,00:16:21,82,,,,,
,00:16:22,83,,,,,
,00:16:23,83,,,,,
,00:16:24,83,,,,,
,00:16:25,82,,,,,
,00:16:26,81,,,,,
,00:16:27,80,,,,,
,00:16:28,80,,,,,
,00:16:29,80,,,,,
,00:16:30,81,,,,,
,00:16:31,81,,,,,
